"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NPIL_670071",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_670081",6.86686655193697,4.87507891953207,2.738785144158,1.78001510265635,0.0750734890966948,NA
"NPIL_670102",0,NA,NA,NA,NA,NA
"NPIL_670101",2.03250705040277,4.63958561042783,3.91418018313326,1.18532755094424,0.235887964417515,NA
"NPIL_670111",0.535699183014056,2.75986220808976,4.89382262762373,0.563948148122779,0.572789420969672,NA
"NPIL_604491",0,NA,NA,NA,NA,NA
"NPIL_28311",3.43451439159062,1.44813884025307,3.36449329437327,0.430418108627208,0.666891524950327,NA
"NPIL_28321",0,NA,NA,NA,NA,NA
"NPIL_257591",2.8570623094083,5.14154425934731,3.95102402458438,1.30131941171584,0.193149145448975,NA
"NPIL_617211",0,NA,NA,NA,NA,NA
"NPIL_433951",1.78566394338018,4.46604861503361,4.5400680525283,0.98369640352561,0.325264808681505,NA
"NPIL_504921",13.7358586611384,0.56768703336138,2.10351891054822,0.269874936951924,0.787256469397928,NA
"NPIL_504931",0.412212612052608,0.0575958061122403,4.9616819101363,0.0116081214304724,0.990738267131911,NA
"NPIL_504951",0,NA,NA,NA,NA,NA
"NPIL_504961",0,NA,NA,NA,NA,NA
"NPIL_504971",3.44771128089862,1.99166470117977,3.01808631155458,0.659909789045724,0.509311721925878,NA
"NPIL_504981",0,NA,NA,NA,NA,NA
"NPIL_505011",0.780733489513492,-0.166238396937334,4.8380418146675,-0.0343606779985549,0.972589539354021,NA
"NPIL_505041",13.8509866690128,-0.0729652871086611,2.14599807932589,-0.0340006302016735,0.972876648164689,NA
"NPIL_505071",8.54962119670133,1.12880149583119,2.11673822352215,0.533274017206022,0.593843911010618,NA
"NPIL_505081",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_505091",0.892831971690092,3.47876825750255,4.85162585586234,0.717031436646967,0.473354699489208,NA
"NPIL_505101",3.86356740400978,2.27596261671266,2.67051788151609,0.852255149634333,0.394072493196063,NA
"NPIL_505142",0.714265577352074,3.16384889895011,4.86764989580518,0.649974621567716,0.515708614811257,NA
"NPIL_505141",1.18155801278125,0.657278818631171,4.71966934855086,0.139263742879146,0.889241739631897,NA
"NPIL_482481",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_230851",0.961108684374662,3.53445565436237,4.84912877347507,0.72888467588157,0.46607220931376,NA
"NPIL_230861",2.67849591507028,5.04881325475067,4.02076676765804,1.2556841882404,0.209230494188049,NA
"NPIL_620221",0,NA,NA,NA,NA,NA
"NPIL_81000",0,NA,NA,NA,NA,NA
"NPIL_256081",0.423600700837455,-2.12972564784323,4.89721398630784,-0.434885151802178,0.663645792755256,NA
"NPIL_41201",0,NA,NA,NA,NA,NA
"NPIL_46001",0,NA,NA,NA,NA,NA
"NPIL_30801",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_30811",0.535699183014056,2.75986220808976,4.89382262762373,0.563948148122779,0.572789420969672,NA
"NPIL_240681",0.56983753935634,2.78102208628782,4.8922702725025,0.568452258641317,0.569727914312866,NA
"NPIL_364261",0,NA,NA,NA,NA,NA
"NPIL_235941",0,NA,NA,NA,NA,NA
"NPIL_235951",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_658701",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_282781",0,NA,NA,NA,NA,NA
"NPIL_263281",0,NA,NA,NA,NA,NA
"NPIL_263302",0,NA,NA,NA,NA,NA
"NPIL_263301",0,NA,NA,NA,NA,NA
"NPIL_263311",0,NA,NA,NA,NA,NA
"NPIL_263321",11.6226782841166,-0.382226602528064,2.35390883888716,-0.162379526434322,0.87100699240668,NA
"NPIL_263331",0,NA,NA,NA,NA,NA
"NPIL_81001_1",0.714265577352074,3.16384889895011,4.86764989580518,0.649974621567716,0.515708614811257,NA
"NPIL_81002",0,NA,NA,NA,NA,NA
"NPIL_263351",0,NA,NA,NA,NA,NA
"NPIL_263361",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_263371",19.0266426489181,1.82574956666459,2.62825341501938,0.694662682156595,0.487266719934641,NA
"NPIL_263381",11.1240125131544,-0.551690570518609,2.32766870758065,-0.237014214575248,0.812645762777731,NA
"NPIL_183571",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_30711",9.8127569363632,2.08930386429482,2.3825414817674,0.876922345438012,0.380528818171249,NA
"NPIL_443221",0.714265577352074,3.16384889895011,4.86764989580518,0.649974621567716,0.515708614811257,NA
"NPIL_443251",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_443261",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_263181",4.17720594390265,-0.638365233844676,3.21105370752842,-0.198802415651911,0.842417306293639,NA
"NPIL_148521",0,NA,NA,NA,NA,NA
"NPIL_571711",0,NA,NA,NA,NA,NA
"NPIL_571721",0.714265577352074,3.16384889895011,4.86764989580518,0.649974621567716,0.515708614811257,NA
"NPIL_552011",0.824425224105216,-0.294971427640959,4.82842739690849,-0.0610905794772477,0.9512870716271,NA
"NPIL_69081",0,NA,NA,NA,NA,NA
"NPIL_69091",0,NA,NA,NA,NA,NA
"NPIL_667071",0,NA,NA,NA,NA,NA
"NPIL_102621",0.714265577352074,3.16384889895011,4.86764989580518,0.649974621567716,0.515708614811257,NA
"NPIL_192251",11.3482876923834,0.778050818741128,2.73763326095599,0.284205642091531,0.776252791910688,NA
"NPIL_192261",0,NA,NA,NA,NA,NA
"NPIL_192271",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_280471",1.24996476036613,3.95581505713653,4.83299286918238,0.818502150574402,0.413070514543676,NA
"NPIL_640871",0.423600700837455,-2.12972564784323,4.89721398630784,-0.434885151802178,0.663645792755256,NA
"NPIL_147881",0,NA,NA,NA,NA,NA
"NPIL_642581",3.0697670600886,5.24360449179669,3.5293509072226,1.48571355743232,0.13735490305342,NA
"NPIL_170381",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_204931",1.13967507871268,3.78970331245085,4.78364562764475,0.792220746986378,0.428231973363322,NA
"NPIL_204941",1.2061429908741,0.840116074238888,4.72693630044102,0.177729510372396,0.858935408276404,NA
"NPIL_204951",0,NA,NA,NA,NA,NA
"NPIL_204961",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_204971",2.23191078688703,-0.442031117656622,3.48951172558352,-0.126674203274874,0.899198264135067,NA
"NPIL_204981",0.959299883851511,0.381375405199044,4.79137679197261,0.0795962041303023,0.936558414304562,NA
"NPIL_205001",1.56508458007329,4.23755929170297,4.78270925752627,0.886016494737698,0.375608638825471,NA
"NPIL_205021",10.6643453845187,1.30382235410033,2.12234898131344,0.614329860725095,0.538997374109068,NA
"NPIL_205031",1.53869080145729,1.23651507196285,4.29952299291241,0.287593547935712,0.773657884322706,NA
"NPIL_205041",13.5725580264321,1.28429145915866,2.35753096623412,0.544761225855779,0.585917749487463,NA
"NPIL_205061",14.3172143241799,0.786754068274672,2.06064021108724,0.381800793773485,0.702609129947337,NA
"NPIL_205101",6.41493323706005,2.18766469947056,2.62878781559484,0.83219523709468,0.405298751866651,NA
"NPIL_205111",6.47001306043663,1.87360680804364,2.62398176870529,0.714031945796673,0.47520742577358,NA
"NPIL_205121",0,NA,NA,NA,NA,NA
"NPIL_188111",0,NA,NA,NA,NA,NA
"NPIL_188121",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_188131",0,NA,NA,NA,NA,NA
"NPIL_188141",0,NA,NA,NA,NA,NA
"NPIL_50492",0,NA,NA,NA,NA,NA
"NPIL_50491",0.535699183014056,2.75986220808976,4.89382262762373,0.563948148122779,0.572789420969672,NA
"NPIL_50501",0.714265577352074,3.16384889895011,4.86764989580518,0.649974621567716,0.515708614811257,NA
"NPIL_50511",6.76715391972729,-0.198245566275411,2.24119054758897,-0.0884554713514562,0.929514674268335,NA
"NPIL_50531",0,NA,NA,NA,NA,NA
"NPIL_50541",5.28858508255568,3.39551957710499,3.09886607367935,1.0957296947891,0.273197083551239,NA
"NPIL_50551",11.9674926737339,-0.0281365505476904,2.728136627229,-0.010313468272397,0.991771188777238,NA
"NPIL_81008",0,NA,NA,NA,NA,NA
"NPIL_81007",0,NA,NA,NA,NA,NA
"NPIL_81006",0,NA,NA,NA,NA,NA
"NPIL_81005",0,NA,NA,NA,NA,NA
"NPIL_81004",0,NA,NA,NA,NA,NA
"NPIL_81003",0,NA,NA,NA,NA,NA
"NPIL_652881",0,NA,NA,NA,NA,NA
"NPIL_496491",0.535699183014056,2.75986220808976,4.89382262762373,0.563948148122779,0.572789420969672,NA
"NPIL_335741",0.624012962471336,-0.892717497193252,4.86442546133409,-0.183519616918628,0.854390328078725,NA
"NPIL_237171",2.53316347681297,3.42369227810415,3.78490219827757,0.904565586836617,0.36569557344211,NA
"NPIL_116461",0,NA,NA,NA,NA,NA
"NPIL_59241",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_59251",5.56398419943853,1.28630445029547,3.02122790483276,0.425755517562211,0.67028600318875,NA
"NPIL_59261",10.5568363545582,0.228301892803464,2.21342730574222,0.103144066313444,0.917848631644767,NA
"NPIL_59271",0,NA,NA,NA,NA,NA
"NPIL_59281",0,NA,NA,NA,NA,NA
"NPIL_59291",0,NA,NA,NA,NA,NA
"NPIL_59301",2.19787655543279,3.12147453899653,3.93443708413246,0.793372589838938,0.427560775637219,NA
"NPIL_612621",0,NA,NA,NA,NA,NA
"NPIL_80541_1",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_80551_1",1.24996476036613,3.95581505713653,4.83299286918238,0.818502150574402,0.413070514543676,NA
"NPIL_80561_1",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_80571_1",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_80581_1",0,NA,NA,NA,NA,NA
"NPIL_80591_1",1.24996476036613,3.95581505713653,4.83299286918238,0.818502150574402,0.413070514543676,NA
"NPIL_210251",13.4909543895393,0.928692541253394,2.41553121360137,0.384467207885418,0.700632196057867,NA
"NPIL_696411",8.56521447704195,1.23649626145248,2.4915448374322,0.496276945482072,0.619699029725413,NA
"NPIL_696421",5.32272343889796,3.40850826358261,2.82797075341266,1.20528412801631,0.228093634748394,NA
"NPIL_696441",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_696451",0,NA,NA,NA,NA,NA
"NPIL_696461",1.42853115470415,4.14574974630126,4.82709629198877,0.858849605544786,0.390423495563175,NA
"NPIL_696471",0,NA,NA,NA,NA,NA
"NPIL_696481",0,NA,NA,NA,NA,NA
"NPIL_295041",5.61054507972755,1.98503307867877,2.75690196927549,0.720023091426946,0.471510778226909,NA
"NPIL_295051",0,NA,NA,NA,NA,NA
"NPIL_295061",0,NA,NA,NA,NA,NA
"NPIL_271621",0,NA,NA,NA,NA,NA
"NPIL_271631",0,NA,NA,NA,NA,NA
"NPIL_271641",0,NA,NA,NA,NA,NA
"NPIL_271651",0,NA,NA,NA,NA,NA
"NPIL_271661",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_271671",1.42853115470415,4.14574974630126,4.82709629198877,0.858849605544786,0.390423495563175,NA
"NPIL_271681",3.38880560669964,-5.12453100804975,3.80990103697146,-1.34505619918235,0.178607086565058,NA
"NPIL_271691",2.21107344474079,4.76233989574737,3.81501461899532,1.24831497945912,0.21191573066176,NA
"NPIL_271701",0,NA,NA,NA,NA,NA
"NPIL_271711",0,NA,NA,NA,NA,NA
"NPIL_271721",0,NA,NA,NA,NA,NA
"NPIL_271731",0,NA,NA,NA,NA,NA
"NPIL_271741",0,NA,NA,NA,NA,NA
"NPIL_271751",0,NA,NA,NA,NA,NA
"NPIL_237201",0,NA,NA,NA,NA,NA
"NPIL_192651",0,NA,NA,NA,NA,NA
"NPIL_28561",0,NA,NA,NA,NA,NA
"NPIL_28571",0,NA,NA,NA,NA,NA
"NPIL_28581",0,NA,NA,NA,NA,NA
"NPIL_28591",0,NA,NA,NA,NA,NA
"NPIL_28601",0,NA,NA,NA,NA,NA
"NPIL_28611",0,NA,NA,NA,NA,NA
"NPIL_28621",0,NA,NA,NA,NA,NA
"NPIL_293451",0,NA,NA,NA,NA,NA
"NPIL_461371",0,NA,NA,NA,NA,NA
"NPIL_461381",0,NA,NA,NA,NA,NA
"NPIL_461391",0,NA,NA,NA,NA,NA
"NPIL_307531",1.42853115470415,4.14574974630126,4.82709629198877,0.858849605544786,0.390423495563175,NA
"NPIL_385961",2.49992952073226,4.94967035602863,4.09901256058473,1.20752749177293,0.227229064164119,NA
