"","NPFM1","NPFM2","NPFM3","NPFM4"
"NPIL_591191",2.05236275430813,2.05236275430813,3.21777197388442,2.05236275430813
"NPIL_591201",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591202",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591211",8.08593453077452,8.37334447586603,9.31959371535753,5.64991220813182
"NPIL_591221",2.05236275430813,3.76234236703957,4.71205586312703,2.05236275430813
"NPIL_591231",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591241",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591251",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591261",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_591271",2.05236275430813,2.05236275430813,3.66103592681186,2.05236275430813
"NPIL_591281",2.05236275430813,3.00351570403334,3.21777197388442,2.05236275430813
"NPIL_591291",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591301",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591311",8.11709123229074,6.86492818146794,5.78463801158288,7.68238083415469
"NPIL_591321",4.66731528549315,4.66532375183026,5.12703305457313,5.64991220813182
"NPIL_591331",2.05236275430813,3.20739906467771,3.4620627836186,2.05236275430813
"NPIL_591341",2.05236275430813,3.37516449836475,3.4620627836186,3.26924437970411
"NPIL_591351",2.05236275430813,3.37516449836475,4.62893261712645,2.9251909117259
"NPIL_591361",8.72293203236935,6.6928882038283,3.56593869229404,10.0044297699842
"NPIL_591371",8.66689156466271,7.05962672982968,5.18561204134867,9.27298165872843
"NPIL_591381",5.72443109144124,5.69737409817454,5.9445364816137,6.40568457521969
"NPIL_591391",8.41086721925048,6.84157513641487,4.04797699325386,9.67217470493263
"NPIL_591401",10.4276906702468,8.66338671860174,7.66171373799152,10.1742863147789
"NPIL_591411",10.7753416035883,9.46816677118142,7.13982857456647,11.2703927336716
"NPIL_591421",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_591431",2.05236275430813,2.05236275430813,3.34715224576723,2.05236275430813
"NPIL_591441",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_591451",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591461",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_591471",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_591481",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_591491",2.05236275430813,2.05236275430813,3.56593869229404,2.05236275430813
"NPIL_591501",2.05236275430813,2.05236275430813,3.66103592681186,2.05236275430813
"NPIL_591511",2.05236275430813,2.05236275430813,3.06818797540654,2.05236275430813
"NPIL_591521",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_591531",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591541",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591542",4.39457801497995,3.00351570403334,2.05236275430813,3.26924437970411
"NPIL_591551",7.23372724618688,7.05962672982968,6.96921887756386,8.21049200125882
"NPIL_591561",8.58012196072575,7.18548476981542,8.24086878503561,7.23461775075821
"NPIL_591571",2.05236275430813,3.00351570403334,4.11278196038181,2.05236275430813
"NPIL_591581",2.05236275430813,3.86724851600029,3.56593869229404,3.26924437970411
"NPIL_591591",2.95943441684119,6.2885332710772,6.40119612400084,3.9041946870245
"NPIL_591601",2.05236275430813,3.37516449836475,3.97969135858728,2.05236275430813
"NPIL_591611",2.05236275430813,5.91521860416072,6.68826689110175,4.194697407786
"NPIL_591621",2.05236275430813,2.05236275430813,4.04797699325386,2.05236275430813
"NPIL_591631",2.05236275430813,3.86724851600029,3.74893307400981,3.26924437970411
"NPIL_80925",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591641",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_591651",3.31564213109707,3.86724851600029,2.8873190613659,4.53637155455269
"NPIL_591661",5.29290280286274,6.79370027597355,6.58452799624032,4.05771726498011
"NPIL_591671",5.47044950188849,5.77374507067807,6.37654237284392,5.40330277655145
"NPIL_591681",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591691",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591701",2.05236275430813,2.05236275430813,3.4620627836186,2.05236275430813
"NPIL_591711",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_591721",2.69895094655374,3.00351570403334,3.83078734746071,2.05236275430813
"NPIL_591731",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_591741",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_591751",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591761",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591771",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591781",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_591791",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591801",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591811",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591821",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591831",2.05236275430813,3.00351570403334,2.05236275430813,2.05236275430813
"NPIL_591841",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591851",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591861",7.99780721813751,4.95917854907308,5.89320050834331,3.26924437970411
"NPIL_591871",3.57745312123565,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591881",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591891",2.05236275430813,2.05236275430813,3.90747782419515,2.05236275430813
"NPIL_591901",10.727844525458,9.35946714877962,7.98425235705231,11.7770025121539
"NPIL_183381",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_436341",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_106021",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_106031",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_695571",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_695581",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_85681",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_85691",3.31564213109707,4.05358578696283,2.64682596935298,2.05236275430813
"NPIL_85701",2.05236275430813,2.05236275430813,3.4620627836186,4.31861787432746
"NPIL_85711",3.78964869113197,2.05236275430813,3.06818797540654,2.05236275430813
"NPIL_373511",5.44236249032409,2.05236275430813,4.34377531761337,4.53637155455269
"NPIL_263511",2.05236275430813,2.05236275430813,3.34715224576723,2.05236275430813
"NPIL_109741",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_109752",2.95943441684119,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_109751",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_109761",2.95943441684119,4.36053022454844,5.12703305457313,3.26924437970411
"NPIL_575991",6.63837428724649,5.64408630350765,5.80331490082402,7.77810166528959
"NPIL_576001",7.35074606004308,6.14301433606709,4.79042947210466,9.20191036610648
"NPIL_576011",8.52477510408393,6.95472584827593,5.39823007207819,9.78396957170824
"NPIL_576021",3.45447319287532,2.05236275430813,2.05236275430813,3.26924437970411
"NPIL_576031",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_60921",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_46522",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_46521",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_46531",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_46541",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_46551",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_46561",4.51035515828482,4.36053022454844,4.23337069916826,6.73788726099424
"NPIL_46571",5.32408600164971,7.22209718674773,7.07245822251685,5.29123597689601
