Gene ID,NPFM1,NPFM2,NPFM3,NPFM4,FC_NPFM2_vs_NPFM1,log2FC_NPFM2_vs_NPFM1,FC_NPFM3_vs_NPFM1,log2FC_NPFM3_vs_NPFM1,FC_NPFM4_vs_NPFM1,log2FC_NPFM4_vs_NPFM1,FC_NPFM3_vs_NPFM2,log2FC_NPFM3_vs_NPFM2,FC_NPFM4_vs_NPFM2,log2FC_NPFM4_vs_NPFM2,FC_NPFM4_vs_NPFM3,log2FC_NPFM4_vs_NPFM3,Chr,Gene Name,Description
NPIL_698331,0.125347334432839,1.10620895698948,1.35268952703751,0.185249155524323,1.8716078961087894,0.904278220396116,2.090634113620784,1.063940594852742,1.0532296289853245,0.07482001231976064,1.1170256964438792,0.15966237445662587,0.5627405351169261,-0.8294582080763555,0.5037847713874852,-0.9891205825329813,BMAW01000036.1,Unknown,hypothetical protein
NPIL_698341,746.264100867044,445.867976786314,10.0210512822583,312.001348982496,0.5980054123673504,-0.7417695530054536,0.014748535717787956,-6.083284463608778,0.4188630881897354,-1.2554493408618612,0.024662879988664777,-5.341514910603324,0.7004336073340266,-0.5136797878564079,28.40031689956528,4.827835122746916,BMAW01000036.1,RPL23A,60S ribosomal protein L23a
NPIL_698351,0.847235512264399,0.64318107508957,0.224931396000077,0.127423690493763,0.8895352347764836,-0.16887634264896895,0.6631159848689342,-0.5926668623163832,0.6103302383526245,-0.7123380254646199,0.7454634273543503,-0.4237905196674145,0.6861226115522947,-0.5434616828156508,0.9203974150513913,-0.1196711631482364,BMAW01000036.1,pps,putative phosphoenolpyruvate synthase
NPIL_698361,0.225206380336613,0.155271871797003,0.379737722238156,0.208018443136501,0.9429202217177517,-0.08479238188839427,1.1261267851536059,0.17136926260053506,0.9859713943087779,-0.020382304153879646,1.1942969927000826,0.2561616444889295,1.0456572800110262,0.06441007773451478,0.8755420857646056,-0.19175156675441463,BMAW01000036.1,Unknown,hypothetical protein
NPIL_434501,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000039.1,Unknown,hypothetical protein
NPIL_73331,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000044.1,AVEN_150302_1,uncharacterized protein
NPIL_446311,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000056.1,Unknown,hypothetical protein
NPIL_446321,0.0,0.0173522829015934,0.0026523301952662,0.0,1.0173522829015933,0.02481933385647681,1.0026523301952661,0.0038214379991192925,1.0,0.0,0.9855507743449482,-0.020997895857357573,0.982943683133926,-0.02481933385647687,0.9973546860507974,-0.0038214379991192275,BMAW01000056.1,Unknown,hypothetical protein
NPIL_622451,0.0,0.0,1.68548840696809,0.0,1.0,0.0,2.6854884069680898,1.425184493511415,1.0,0.0,2.6854884069680898,1.425184493511415,1.0,0.0,0.3723717434062572,-1.425184493511415,BMAW01000058.1,AVEN_155426_1,integrase catalytic domain-containing protein
NPIL_287001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000065.1,Unknown,hypothetical protein
NPIL_389651,0.0,0.0,0.221972803596243,0.243191204448086,1.0,0.0,1.221972803596243,0.28921217668409793,1.243191204448086,0.3140482018569605,1.221972803596243,0.28921217668409793,1.243191204448086,0.3140482018569605,1.0173640532664865,0.024836025172862496,BMAW01000069.1,Unknown,hypothetical protein
NPIL_375021,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000070.1,Unknown,hypothetical protein
NPIL_375031,0.0718634291437659,0.0,0.0323131814820852,0.0,0.9329546776298056,-0.10012109735471192,0.9631014114426177,-0.05424037773002728,0.9329546776298056,-0.10012109735471192,1.0323131814820852,0.04588071962468462,1.0,0.0,0.9686982767809926,-0.04588071962468459,BMAW01000070.1,Orct,organic cation transporter protein
NPIL_341411,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000081.1,X975_21745,putative transposase-like protein
NPIL_186881,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000084.1,Unknown,hypothetical protein
NPIL_186891,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000084.1,Unknown,hypothetical protein
