Gene ID,NPFM1,NPFM2,NPFM3,NPFM4
NPIL_545271,7.267837999890983,14.29708606938053,37.32241118583399,15.2360983549442
NPIL_545281,0.0,0.0,0.8781743808431528,0.0
NPIL_545291,0.0,0.0,0.0,0.0
NPIL_545302,0.0,0.0,0.0,0.0
NPIL_545301,0.0,1.5373210827290893,10.099005379696257,0.0
NPIL_545311,0.0,1.3835889744561805,7.9035694275883746,0.0
NPIL_545321,0.0,1.3835889744561805,26.78431861571616,0.15010934339846504
NPIL_545331,0.5932928979502843,1.2298568661832714,20.198010759392513,0.15010934339846504
NPIL_545341,0.4449696734627132,0.0,2.6345231425294586,0.15010934339846504
NPIL_545351,0.0,0.0,0.8781743808431528,0.0
NPIL_545361,0.0,0.0,3.073610332951035,0.0
NPIL_566951,0.0,0.30746421654581785,10.538092570117835,0.0
NPIL_114861,0.0,0.0,0.0,0.0
NPIL_114871,0.0,0.0,0.0,0.0
NPIL_114881,0.0,0.0,0.0,0.0
NPIL_640551,0.07416161224378554,1.0761247579103626,11.855354141382563,0.7505467169923251
NPIL_413401,0.0,0.0,0.0,0.0
NPIL_413411,4.746343183602274,5.534355897824722,9.220830998853103,16.587082445530385
NPIL_413421,0.5932928979502843,1.3835889744561805,3.9517847137941873,1.4260387622854176
NPIL_413431,1.5573938571194963,1.6910531910019984,1.7563487616863056,1.9514214641800454
NPIL_413441,0.0,0.0,0.4390871904215764,0.0
NPIL_413451,0.0,0.0,1.3172615712647293,0.0
NPIL_286711,52.432259856356374,60.57045065952612,64.10672980155014,0.15010934339846504
NPIL_286721,0.2224848367313566,0.0,0.0,0.0
NPIL_517001,0.0,0.0,4.390871904215764,0.0
NPIL_435381,0.14832322448757107,0.30746421654581785,1.7563487616863056,0.15010934339846504
NPIL_326361,0.0,0.0,0.0,0.0
NPIL_326371,0.0,0.0,0.0,0.0
NPIL_326381,0.0,0.0,0.0,0.0
NPIL_424871,0.0,0.0,0.0,0.0
NPIL_57911,0.0,0.6149284330916357,0.8781743808431528,0.0
NPIL_339521,0.0,0.0,0.0,0.0
NPIL_442131,59.84842108073492,219.2219863971681,64.10672980155014,116.10957711871269
NPIL_442141,0.0,0.0,0.0,0.0
NPIL_442151,0.0,0.0,0.0,0.0
NPIL_442161,3.5597573877017057,23.674744674027973,130.84798274562976,3.677678913262393
NPIL_442171,2.9664644897514214,6.610480655735084,0.8781743808431528,2.476804166074673
