"","NPFM1","NPFM2","NPFM3","NPFM4"
"NPIL_355551",6.2410907442456,5.99924071033184,5.63722422607481,5.04556966668198
"NPIL_355561",7.89267068027263,6.90686569203536,6.4819263072737,7.25277944533839
"NPIL_355571",10.3172229781295,9.95512821394174,9.9347039080157,9.55514074354851
"NPIL_355581",0,0,0,0
"NPIL_355591",4.79943476339474,4.15297334777392,4.54773009119988,3.57376161123045
"NPIL_355601",1.43964129688054,-0.256285385449057,-0.287158201085827,0.937069375897239
"NPIL_355611",-0.667934644855205,0.335725329078392,-0.0229385000386947,-0.577027936051236
"NPIL_355621",9.62574218846458,10.0185496583226,7.8593048486587,9.83374466834307
"NPIL_355631",9.44709976940882,8.0191717976992,6.01150463541291,9.67678847285379
"NPIL_355641",3.41822969675392,3.02068786826282,3.37327097881867,2.02454694111441
"NPIL_416171",0.239205420214926,1.44304361067696,1.75656853320716,0.939839634098947
"NPIL_391211",4.60003169406763,3.93412756689659,4.80803703745297,5.25331037952326
"NPIL_86561",1.26872633138968,0.92581214316353,1.30488939695921,0.254747414208808
"NPIL_579171",-1.47475253003422,-1.45915840093332,-0.99037141238148,-1.37725240975461
"NPIL_515201",-1.47475253003422,-1.45915840093332,-0.99037141238148,-1.37725240975461
"NPIL_261451",0,0,0,0
"NPIL_184321",0,0,0,0
"NPIL_567891",0,0,0,0
"NPIL_641651",0,0,0,0
"NPIL_486111",0.963857611490801,-0.230579333694778,1.13428463412226,-0.169216546885117
"NPIL_634221",0,0,0,0
"NPIL_590921",0,0,0,0
"NPIL_643181",0,0,0,0
"NPIL_289981",0,0,0,0
"NPIL_684401",0,0,0,0
"NPIL_201981",0,0,0,0
"NPIL_504041",0,0,0,0
"NPIL_666161",0,0,0,0
"NPIL_29551",1.03003230457387,4.62765296925014,4.38884431852246,1.20834830319204
"NPIL_601701",0,0,0,0
"NPIL_601711",0,0,0,0
"NPIL_115921",3.55503211418142,4.77216263835668,5.55089794598521,3.43565406433487
"NPIL_476881",-1.47475253003422,-1.45915840093332,-0.99037141238148,-1.37725240975461
"NPIL_500691",0,0,0,0
"NPIL_500701",-1.47475253003422,-1.45915840093332,-0.99037141238148,-1.37725240975461
"NPIL_229291",0.773552561646694,3.36285748378037,4.71357007463795,0.95753476822773
"NPIL_229301",-1.47475253003422,-1.45915840093332,-0.99037141238148,-1.37725240975461
"NPIL_229311",-1.09494687354034,-1.08770678547736,0.400872629789791,-0.924545885951075
"NPIL_229321",1.54216673355174,4.0714594028488,5.24682945194321,3.01405012381596
"NPIL_347121",0,0,0,0
"NPIL_204301",-1.82285806913077,-1.81396776303871,-1.65718446355269,-1.76727266851686
"NPIL_314211",0,0,0,0
"NPIL_417911",-1.82285806913077,-1.81396776303871,-1.65718446355269,-1.76727266851686
"NPIL_417921",-1.04721064393277,-1.03866907299663,0.627262569349034,-0.872411054474719
"NPIL_673991",1.74600161206104,1.12785368392447,2.10661671385286,1.9577580502276
"NPIL_674001",0,0,0,0
"NPIL_674011",-1.31886638043297,-1.29803662341174,-0.529733724309694,-1.1886312257909
"NPIL_674021",-1.82285806913077,-1.81396776303871,-1.65718446355269,-1.76727266851686
"NPIL_674031",5.357039639032,5.3019921611702,5.34788323172442,2.58752515310783
"NPIL_674041",-0.924037192412636,-0.907923344624937,1.45259751087414,-0.786688065684552
"NPIL_674051",0,0,0,0
"NPIL_81586",-1.82285806913077,-1.81396776303871,-1.65718446355269,-1.76727266851686
"NPIL_81585",-1.82285806913077,-1.81396776303871,-1.65718446355269,-1.76727266851686
"NPIL_674061",-1.47475253003422,-1.45915840093332,-0.99037141238148,-1.37725240975461
"NPIL_674071",-1.23080818302674,-1.20732209537698,-0.170545586031966,-1.07584548770134
"NPIL_459661",-1.47475253003422,-1.45915840093332,-0.99037141238148,-1.37725240975461
"NPIL_459671",-0.071126844811225,-0.0504248878241562,2.80165644459064,1.30253192761567
"NPIL_459681",-0.911514540674659,-0.894776260212728,1.52580121371144,-0.775815610245159
"NPIL_459691",-0.452996002957238,0.380810462699156,0.922556239200897,-0.383768394645987
"NPIL_459701",0,0,0,0
"NPIL_158081",0,0,0,0
"NPIL_523921",0,0,0,0
"NPIL_87361",0,0,0,0
"NPIL_87371",0,0,0,0
"NPIL_397191",0,0,0,0
"NPIL_276781",0,0,0,0
"NPIL_276791",0.00429141632599361,1.35227540218691,2.09566420852639,0.102857255837153
"NPIL_389511",0.0762726995987681,1.04986144602418,0.897512809378198,1.10779794478108
"NPIL_595781",1.67327503913475,2.02571169042115,2.04293999957981,0.674218770887546
"NPIL_595791",0,0,0,0
"NPIL_595801",0,0,0,0
"NPIL_595811",0,0,0,0
"NPIL_595821",0,0,0,0
"NPIL_595831",0,0,0,0
"NPIL_595841",-1.82285806913077,-1.81396776303871,-1.65718446355269,-1.76727266851686
"NPIL_595851",0,0,0,0
"NPIL_413841",0,0,0,0
"NPIL_413851",0,0,0,0
"NPIL_413861",0,0,0,0
"NPIL_413871",0,0,0,0
"NPIL_413881",0,0,0,0
"NPIL_413891",0,0,0,0
"NPIL_5871",-1.82285806913077,-1.81396776303871,-1.65718446355269,-1.76727266851686
"NPIL_403471",0,0,0,0
"NPIL_588491",0,0,0,0
"NPIL_280451",-0.611303199713956,-0.0736749206875154,0.938290734468166,-0.51049652923718
"NPIL_280461",0,0,0,0
"NPIL_251691",0,0,0,0
"NPIL_117661",-0.170333924895851,-0.837925259179101,-0.245422992967577,-0.740395647341404
"NPIL_375171",0,0,0,0
"NPIL_375181",0,0,0,0
"NPIL_375191",-1.04768591493291,-0.341612223930992,-0.70582611072477,-0.928810687693502
"NPIL_679441",0,0,0,0
"NPIL_667401",-0.297284781261831,0.629432146552503,1.7077841575952,-0.205865746172066
"NPIL_46011",0,0,0,0
"NPIL_363541",0,0,0,0
"NPIL_363551",0,0,0,0
"NPIL_632621",-1.23080818302674,-1.20732209537698,-0.170545586031966,-1.07584548770134
"NPIL_632631",-1.82285806913077,-1.81396776303871,-1.65718446355269,-1.76727266851686
"NPIL_632641",-1.31886638043297,-1.29803662341174,-0.529733724309694,-1.1886312257909
"NPIL_632651",5.32555189562902,5.9208384077944,6.09130440593725,4.23535054595759
"NPIL_632661",5.19617014336224,5.34645109395327,6.18580842523077,4.55545949535225
"NPIL_89161",0,0,0,0
