Gene ID,Chr,Gene Name,Description,NPFM1,NPFM2,NPFM3,NPFM4,Avg Expression,Standard Deviation,Z-score_NPFM1,Z-score_NPFM2,Z-score_NPFM3,Z-score_NPFM4
NPIL_519551,BMAW01066481.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_611571,BMAW01066488.1;BMAW01066488.1;BMAW01066488.1,POLX_1633,retrovirus-related Pol polyprotein from transposon TNT 1-94,0,0,7,0,1.75,3.5,-0.5000000000000001,-0.5000000000000001,1.5000000000000002,-0.5000000000000001
NPIL_611581,BMAW01066488.1;BMAW01066488.1;BMAW01066488.1,Sec14l4,SEC14-like protein 4,0,16,24,9,12.25,10.21028892833107,-1.4794872584984273,0.43671779182604215,0.7172302616630962,0.32553920500928923
NPIL_573111,BMAW01066492.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_573121,BMAW01066492.1,Unknown,hypothetical protein,0,0,3,0,0.75,1.5,-0.5,-0.5,1.5,-0.5
NPIL_103301,BMAW01066493.1,AACS,acetoacetyl-CoA synthetase,0,16,27,3,11.5,12.449899597988733,-1.09140590940645,0.5853059090682663,1.071029684681884,-0.5649296843437004
NPIL_103311,BMAW01066493.1,AACS,acetoacetyl-CoA synthetase,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_81381,BMAW01066493.1,Unknown,tRNA-Glu,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_103321,BMAW01066493.1,AACS,acetoacetyl-CoA synthetase,0,14,30,0,11.0,14.2828568570857,-0.8194522419265673,0.4232249758240878,1.2156795080290468,-0.8194522419265673
NPIL_471301,BMAW01066500.1,planarian,planarian mariner-8 gene,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_70701,BMAW01066501.1,Mylk,"myosin light chain kinase, smooth muscle",74,18,58,309,114.75,131.62414925334434,-0.3976163958580587,-0.6038314694058585,-0.49321767653811244,1.49466554180203
NPIL_284871,BMAW01066509.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_90731,BMAW01066511.1,RBM5,RNA-binding protein 5,10,7,0,0,4.25,5.057996968497839,1.071110227533128,0.6330128097724917,-0.85206151865281,-0.85206151865281
NPIL_212681,BMAW01066523.1,AVEN_11023_1,uncharacterized protein,0,0,9,0,2.25,4.5,-0.5000000000000001,-0.5000000000000001,1.5000000000000002,-0.5000000000000001
NPIL_153231,BMAW01066529.1,AVEN_89230_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_153241,BMAW01066529.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_153251,BMAW01066529.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_153261,BMAW01066529.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_632731,BMAW01066532.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_603731,BMAW01066533.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_127361,BMAW01066541.1,AVEN_58703_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_127371,BMAW01066541.1,AVEN_58704_1,uncharacterized protein,42,0,8,187,59.25,87.09142705609243,-0.3414228614378054,-0.5949987187051944,-0.5542774168404531,1.490698996983453
NPIL_127381,BMAW01066541.1,Unknown,hypothetical protein,366,0,6,384,189.0,214.9139362628678,0.2826097778156386,-0.7960876219506167,-0.7811788163519038,1.2946566604868819
NPIL_127391,BMAW01066541.1,xkr6,XK-related protein 6,71,45,109,136,90.25,40.26060936780102,-0.4894219480533069,-0.7220040803674694,-0.2618697638369758,1.473295792257752
NPIL_127401,BMAW01066541.1,rae1,mRNA export factor,538,71,110,121,210.0,219.71648398181995,1.4280558570663648,-0.725267164956358,-0.6577340558999486,-0.04505463621005818
NPIL_127411,BMAW01066541.1,Rab7a,ras-related protein Rab-7a,1,0,3,0,1.0,1.4142135623730951,0.0984896034054202,-0.7384107629231471,1.3783319224408739,-0.7384107629231471
NPIL_127421,BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1,mbtd1,MBT domain-containing protein 1,7,0,0,6,3.25,3.774917217635375,0.45234517740977814,-0.8249699356731602,-0.8249699356731602,1.1975946939365423
NPIL_127423,BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1,mbtd1,MBT domain-containing protein 1,8,0,0,11,4.75,5.619905100029122,0.09581890324566832,-0.7376022446666403,-0.7376022446666403,1.379385586087612
NPIL_127422,BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1;BMAW01066541.1,mbtd1,MBT domain-containing protein 1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_127431,BMAW01066541.1,NCL1_38709,sodium-dependent dopamine transporter,0,2,6,0,2.0,2.8284271247461903,-0.7571454604180492,0.16261917543421361,1.351671745401885,-0.7571454604180492
NPIL_533561,BMAW01066547.1,NCL1_39823,uncharacterized protein,49,4,13,4,17.5,21.42428528562855,1.4876219315317696,-0.6479344976177772,-0.3343323659971612,-0.5053550679168317
NPIL_533571,BMAW01066547.1,TL5A_117,techylectin-5A,2,23,33,0,14.5,16.13484841370793,-0.7953304883472808,0.7801766150786792,0.945302654435655,-0.9301487811670536
NPIL_533581,BMAW01066547.1,NCL1_39823,uncharacterized protein,12,26,44,8,22.5,16.278820596099706,-0.9420045507212716,0.46872344486001605,1.1802846214427836,-0.7070035155815279
NPIL_353421,BMAW01066548.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_353431,BMAW01066548.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_353441,BMAW01066548.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_353451,BMAW01066548.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_353461,BMAW01066548.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_353471,BMAW01066548.1,CAPRIN1,caprin-1,1260,1286,234,1670,1112.5,614.9327876551496,-0.1929208543322818,-0.05999995068061784,-1.083332365507527,1.3362531705204264
NPIL_353481,BMAW01066548.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_597791,BMAW01066552.1,Unknown,hypothetical protein,0,4,2,0,1.5,1.9148542155126762,-0.7320052791266753,1.3864795281704068,0.07753103008294411,-0.7320052791266753
NPIL_300261,BMAW01066556.1,AVEN_150161_1,uncharacterized protein,0,4,15,0,4.75,7.088723439378913,-0.7152759072988167,0.02479726687920971,1.4057545477184237,-0.7152759072988167
NPIL_300271,BMAW01066556.1,Unknown,hypothetical protein,8,19,15,0,10.5,8.34665601703261,-0.2739900748303893,1.2045930341625675,0.25611176078024284,-1.1867147201124209
NPIL_603511,BMAW01066576.1,AtMg00860,uncharacterized mitochondrial protein AtMg00860,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_603521,BMAW01066576.1,pol_3554,retrovirus-related Pol polyprotein from transposon 297,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_603531,BMAW01066576.1,AVEN_83662_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_603541,BMAW01066576.1,AVEN_58228_1,CCHC-type domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_324271,BMAW01066578.1,Unknown,hypothetical protein,0,0,4,4,2.0,2.309401076758503,-0.7658650665803586,-0.7658650665803586,0.19411214828109405,1.3376179848796232
NPIL_640471,BMAW01066584.1,Dnah12,"dynein heavy chain 12, axonemal",0,2,4,0,1.5,1.9148542155126762,-0.8305000589114238,0.4833123513291374,1.17768776649371,-0.8305000589114238
NPIL_630111,BMAW01066587.1,Unknown,hypothetical protein,0,0,3,5542,1386.25,2770.500360945654,-0.5001646968783015,-0.5001646968783015,-0.4996705655491012,1.4999999593057045
NPIL_15131,BMAW01066589.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_485091,BMAW01066592.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_291961,BMAW01066594.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.49999999999999994,-0.49999999999999994,1.5,-0.49999999999999994
NPIL_651461,BMAW01066602.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_52751,BMAW01066611.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_391271,BMAW01066612.1,NCL1_35514,gastric triacylglycerol lipase,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_81382,BMAW01066626.1,Unknown,tRNA-Glu,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_81383,BMAW01066626.1,Unknown,tRNA-Gln,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_594031,BMAW01066631.1,g.167379,uncharacterized protein,7,2,7,2,4.5,2.886751345948129,1.0657958749808467,-1.1561935604833178,0.5566720741126707,-0.4662743886102005
NPIL_594041,BMAW01066631.1,Unknown,hypothetical protein,10,67,194,12,70.75,86.30710669850234,-0.8221059432863663,0.09309613124960744,1.3768653347532878,-0.6478555227165288
NPIL_259071,BMAW01066638.1,Gyc89Db,soluble guanylate cyclase 89Db,1,2,1,4,2.0,1.4142135623730951,-0.6036781184750417,-0.2121050698063608,-0.6546132443178321,1.4703964325992345
NPIL_275411,BMAW01066643.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_146761,BMAW01066651.1,Unknown,hypothetical protein,0,0,1,2,0.75,0.9574271077563381,-0.6473316156757882,-0.6473316156757882,-0.16625523198901185,1.4609184633405885
NPIL_495541,BMAW01066655.1,Unknown,hypothetical protein,0,0,0,2,0.5,1.0,-0.5,-0.5,-0.5,1.5
NPIL_247211,BMAW01066659.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_99091,BMAW01066663.1,Unknown,retinal-binding protein,2,0,4,0,1.5,1.9148542155126762,0.3983790720053316,-0.8145055921365644,1.2306321122677972,-0.8145055921365644
NPIL_665271,BMAW01066676.1,AVEN_89400_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_6881,BMAW01066681.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_6891,BMAW01066681.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_544481,BMAW01066682.1,ARL4A,ADP-ribosylation factor-like protein 4A,4,0,0,2,1.5,1.9148542155126762,0.9332756134013842,-0.8646654393511988,-0.8646654393511988,0.7960552653010131
NPIL_544491,BMAW01066682.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_5971,BMAW01066685.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_223751,BMAW01066687.1,AVEN_57130_1,ANF_receptor domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_258291,BMAW01066690.1,AVEN_25639_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_258301,BMAW01066690.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_636401,BMAW01066692.1,AVEN_44553_1,uncharacterized protein,223,636,113,72,261.0,258.0012919864292,-0.23230724725794674,1.4724288758545638,-0.6872758481989809,-0.5528457803976369
NPIL_636411,BMAW01066692.1,X975_24031,DNA-directed RNA polymerase I subunit RPA43,1583,297,58,334,568.0,687.6341081321277,1.4065285980116542,-0.47416092415559924,-0.8917387577980624,-0.04062891605799229
NPIL_636421,BMAW01066692.1,crq,protein croquemort,145,110,173,110,134.5,30.512292604784715,-0.25430826216793767,-0.9338386669732949,-0.2297669596757289,1.4179138888169602
NPIL_636431,BMAW01066692.1,pan3,PAN2-PAN3 deadenylation complex subunit pan3,171,199,385,91,211.5,124.39051410778879,-0.6813568901814476,-0.01751689665158963,1.419771808658657,-0.7208980218256189
NPIL_636441,BMAW01066692.1,Unknown,hypothetical protein,0,6,1,0,1.75,2.8722813232690143,-0.5841072300899336,1.4883403236633388,-0.3201258634834716,-0.5841072300899336
NPIL_636451,BMAW01066692.1,DTWD2,DTW domain-containing protein 2,65,81,122,74,85.5,25.199206336708304,-1.1191930497998053,-0.30502427150476147,0.14634827766279535,1.2778690436417706
NPIL_636461,BMAW01066692.1,Shc1,SHC-transforming protein 1,68,68,171,28,83.75,61.146681567086425,-0.4098711886810133,-0.23800853688028722,1.4565217529026457,-0.8086420273413459
NPIL_636471,BMAW01066692.1,NCL1_46884,uncharacterized protein,217,35,75,46,93.25,84.20758081471446,1.4569640295710182,-0.7827519980273637,-0.4736237698942122,-0.2005882616494429
NPIL_636481,BMAW01066692.1,Unknown,hypothetical protein,28,57,62,50,49.25,14.997221964972935,-1.1576210676981766,0.14993556316985499,-0.24772818666975713,1.2554136911980793
NPIL_636491,BMAW01066692.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_636503,BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1,marf1,meiosis regulator and mRNA stability factor 1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_636501,BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1,marf1,meiosis regulator and mRNA stability factor 1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_636502,BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1;BMAW01066692.1,marf1,meiosis regulator and mRNA stability factor 1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_636511,BMAW01066692.1,Unknown,hypothetical protein,4,9,18,1,8.0,7.438637868140466,-0.6207096960190386,0.3637568409323918,1.2351353743454196,-0.9781825192587726
NPIL_636521,BMAW01066692.1,Unknown,hypothetical protein,0,2,12,0,3.5,5.744562646538029,-0.6412087255832484,-0.18201830292821455,1.4644357540947113,-0.6412087255832484
NPIL_636531,BMAW01066692.1,AVEN_185477_1,uncharacterized protein,486,149,86,266,246.75,176.0745580712898,0.8405208311022937,-0.641334332782663,-1.064574434344508,0.8653879360248766
NPIL_636541,BMAW01066692.1,Nde1,nuclear distribution protein nudE 1,58,41,116,29,61.0,38.54867053479276,-0.24173687031201277,-0.7881397700362267,1.4610028109070474,-0.4311261705588077
NPIL_636551,BMAW01066692.1,PMPCB,mitochondrial-processing peptidase subunit beta,406,174,15,1308,475.75,577.5952302434638,-0.3137076165666037,-0.5051631319564464,-0.6655351113860356,1.4844058599090857
NPIL_636561,BMAW01066692.1,AVEN_62705_1,BTB domain-containing protein,45,102,312,17,119.0,133.43912469736904,-0.6406106102775347,-0.0044439637155743485,1.4137537977338128,-0.7686992237407037
NPIL_636571,BMAW01066692.1,farsa,phenylalanine--tRNA ligase alpha subunit,978,349,210,762,574.75,356.6878887767287,0.4294384012189445,-0.6269417536731214,-0.9973831033380132,1.1948864557921905
NPIL_636581,BMAW01066692.1,Calu,calumenin,54,16,8,33,27.75,20.36950334855189,0.71835104746336,-0.6444415812060432,-1.0533049474789402,0.9793954812216237
NPIL_636591,BMAW01066692.1,AVEN_220801_1,uncharacterized protein,0,2,3,0,1.25,1.5,-0.8620248832787387,0.7444400151342632,0.9796097514232145,-0.8620248832787387
NPIL_636601,BMAW01066692.1,arpc1a-a,hypothetical protein,135,73,113,73,98.5,30.78419507907697,0.8480776197775753,-1.1105010978700134,-0.5805180627517766,0.8429415408442165
NPIL_636611,BMAW01066692.1,Unknown,hypothetical protein,0,22,26,0,12.0,13.9522996909709,-0.863794501367353,0.9516473261088016,0.7759416766259044,-0.863794501367353
NPIL_636621,BMAW01066692.1,Unknown,hypothetical protein,197,2,6,15,55.0,94.8226414593758,1.4887579507112714,-0.5974848529086811,-0.5669373059173883,-0.32433579188520184
NPIL_636631,BMAW01066692.1,Unknown,hypothetical protein,3,46,152,26,56.75,65.88563323416318,-1.0486957769411107,-0.1296733490448132,1.360269866780736,-0.18190074079481214
NPIL_628311,BMAW01066697.1;BMAW01066697.1,Unknown,clotting factor B,11,268,124,36,109.75,116.09873671434443,-0.8772080646625117,1.4257318051866166,-0.12038580972779431,-0.42813793079631024
NPIL_81384,BMAW01066697.1,Unknown,tRNA-Lys,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_628321,BMAW01066697.1,Unknown,hypothetical protein,0,11,45,1,14.25,21.093047827819163,-0.7428069651201246,-0.048393049839157265,1.4282899884178968,-0.6370899734586153
NPIL_519861,BMAW01066701.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_502971,BMAW01066715.1,X975_23396,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_525251,BMAW01066724.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_433591,BMAW01066731.1,Unknown,hypothetical protein,3,0,2,4,2.25,1.707825127659933,-0.005978306075025645,-0.9547908377820045,-0.4215023505983963,1.3822714944554262
NPIL_631231,BMAW01066746.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_16601,BMAW01066749.1,AVEN_125111_1,uncharacterized protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_16611,BMAW01066749.1,Unc5b,netrin receptor UNC5B,35,63,60,4,40.5,27.380041392712805,-0.21392735614334651,1.0996753677261282,0.37952322240751835,-1.2652712339902996
NPIL_16621,BMAW01066749.1,Unc5c,netrin receptor UNC5C,391,506,688,24,402.25,280.2479556868643,-0.009666770274701746,0.6657143268376984,0.7539955816098454,-1.4100431381728422
NPIL_16631,BMAW01066749.1,Unknown,hypothetical protein,0,0,6,0,1.5,3.0,-0.5,-0.5,1.5,-0.5
NPIL_16641,BMAW01066749.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_16651,BMAW01066749.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_16661,BMAW01066749.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.4999999999999999,-0.4999999999999999,1.4999999999999998,-0.4999999999999999
NPIL_16671,BMAW01066749.1,Zfand4,AN1-type zinc finger protein 4,439,217,128,294,269.5,131.79403122549468,0.5451344776912754,-0.4752487504101353,-1.1472658875475326,1.0773801602663924
NPIL_16681,BMAW01066749.1,fbxl15,hypothetical protein,26,17,32,7,20.5,10.908712114635714,0.7321420724035305,-0.3653854749824798,0.8803900594418874,-1.2471466568629375
NPIL_467881,BMAW01066760.1,ANKRD44_0,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_6051,BMAW01066764.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.49999999999999994,-0.49999999999999994,1.5,-0.49999999999999994
NPIL_470511,BMAW01066765.1,Unknown,hypothetical protein,0,14,29,5,12.0,12.727922061357855,-1.192674453006488,0.3069829199264311,1.1814472795814879,-0.295755746501431
NPIL_142791,BMAW01066769.1,AVEN_195153_1,uncharacterized protein,0,8,25,0,8.25,11.786291472158096,-0.7493166357305162,0.13527334830282894,1.3633599231582036,-0.7493166357305162
NPIL_67791,BMAW01066770.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_579321,BMAW01066773.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_579331,BMAW01066773.1,AVEN_162333_1,uncharacterized protein,0,2,2,0,1.0,1.1547005383792515,-0.8509652893049983,1.0783771465071268,0.6235534321028698,-0.8509652893049983
NPIL_358621,BMAW01066775.1,Unknown,hypothetical protein,0,0,6,0,1.5,3.0,-0.5,-0.5,1.5,-0.5
NPIL_520161,BMAW01066801.1,OtopLc,proton channel OtopLc,80,48,77,3,52.0,35.7118094379623,0.9060224365956541,0.06522112044377999,0.437203374553178,-1.4084469315926127
NPIL_520172,BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1,WBP4,WW domain-binding protein 4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_520171,BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1,WBP4,WW domain-binding protein 4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_520173,BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1;BMAW01066801.1,WBP4,WW domain-binding protein 4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_520181,BMAW01066801.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_520191,BMAW01066801.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_597001,BMAW01066809.1,AVEN_204331_1,integrase catalytic domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_269471,BMAW01066820.1,pol_4019,pro-Pol polyprotein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_269481,BMAW01066820.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_448461,BMAW01066842.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_400241,BMAW01066844.1,Unknown,hypothetical protein,143,0,5,33,45.25,66.76513561233388,1.3635465781284053,-0.7802193698929795,-0.7170241266067259,0.13369691837129988
NPIL_400251,BMAW01066844.1,Unknown,hypothetical protein,15,0,2,65,20.5,30.40285074352952,-0.33289111995049014,-0.593082683082964,-0.5638340885621429,1.489807891595597
NPIL_400261,BMAW01066844.1,Unknown,hypothetical protein,17,0,0,12,7.25,8.616843969807043,0.6266618991273799,-0.8513296644707128,-0.8513296644707128,1.0759974298140456
NPIL_400271,BMAW01066844.1,Tbl2,transducin beta-like protein 2,16,27,50,43,34.0,15.383974345619102,-0.9486281954460404,-0.44263984868142336,0.011396809593178391,1.3798712345342854
NPIL_623201,BMAW01066847.1,Elovl1,elongation of very long chain fatty acids protein 1,13,113,104,221,112.75,85.13665485559085,-0.8408074399380341,-0.19513941186079656,-0.4089490409249456,1.4448958927237765
NPIL_176001,BMAW01066848.1,sap130-a,histone deacetylase complex subunit SAP130-A,137,56,193,77,115.75,61.88901356460612,0.25041524864657505,-1.451949181311277,0.8323850598207859,0.3691488728439148
NPIL_176011,BMAW01066848.1,TMC7,transmembrane channel-like protein 7,300,202,351,344,299.25,68.65068584265322,-0.344101923674096,-0.7618417467101182,-0.3661677945872894,1.4721114649715026
NPIL_176021,BMAW01066848.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_176031,BMAW01066848.1,EVAR_37517_1,ATP-dependent DNA helicase,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_176042,BMAW01066848.1;BMAW01066848.1;BMAW01066848.1;BMAW01066848.1;BMAW01066848.1;BMAW01066848.1,AVEN_113260_1,aa_trans domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_176043,BMAW01066848.1;BMAW01066848.1;BMAW01066848.1;BMAW01066848.1;BMAW01066848.1;BMAW01066848.1;BMAW01066848.1,AVEN_113260_1,aa_trans domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_176041,BMAW01066848.1;BMAW01066848.1;BMAW01066848.1;BMAW01066848.1;BMAW01066848.1;BMAW01066848.1,AVEN_113260_1,aa_trans domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_176051,BMAW01066848.1,AVT1E,amino acid transporter AVT1E,8,27,52,30,29.25,18.02544497832624,-1.286970717366758,-0.2193834543822292,0.46942911036539425,1.0369250613835925
NPIL_176061,BMAW01066848.1,AVT1D,amino acid transporter AVT1D,55,31,118,134,84.5,49.34571916590131,-0.5615827343099797,-0.7776945529111831,-0.09944658861792884,1.4387238758390917
NPIL_176071,BMAW01066848.1,Unknown,hypothetical protein,57,18,3,22,25.0,22.847319317591726,1.1340090994805383,-0.42642752163564984,-1.1543677953478988,0.4467862175030102
NPIL_80641_1,BMAW01066850.1,AVEN_204331_1,integrase catalytic domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_87241,BMAW01066852.1,G5I_00566,FLJ37770-like protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
